RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
306,15724524,Garcia,511,Spain,Male,41,10,223639.23700591497,1,0,1,157159.91123732008,1
307,15671565,Miller,391,Germany,Female,45,0,0.0,1,0,0,55979.42095193504,1
308,15774842,Davis,625,Spain,Male,27,4,658.4803936145189,1,0,0,188373.93115737982,1
309,15620449,Rodriguez,702,France,Male,38,0,232666.19449709854,1,1,0,103966.04364038889,1
310,15571502,Martinez,417,Spain,Male,37,8,0.0,3,1,0,35147.769907387265,0
311,15715963,Smith,522,Spain,Female,30,6,82092.32984928027,2,0,1,22850.97354597388,0
312,15801063,Johnson,841,Spain,Male,43,9,4634.802027706497,1,0,1,28916.063352780402,1
313,15595293,Williams,680,Spain,Male,43,8,0.0,1,1,0,140627.94132211682,1
314,15838492,Brown,474,Germany,Male,36,4,247182.90851440802,2,1,0,31270.74482039378,1
315,15705489,Jones,519,France,Female,38,9,109918.84288047874,4,1,0,187838.28707358855,1
316,15785664,Garcia,396,Germany,Male,59,8,59400.909461351235,1,1,1,62764.531439413884,1
317,15814411,Miller,610,Spain,Male,32,3,0.0,2,0,1,12836.070379658182,1
318,15786685,Davis,566,Spain,Male,27,2,0.0,2,1,1,32312.826116026565,1
319,15823768,Rodriguez,654,France,Male,27,1,546.6990332287925,1,0,1,67981.69362407645,1
320,15830213,Martinez,473,France,Male,41,3,174537.16369330868,2,1,1,24567.435522611802,0
321,15643276,Smith,642,Germany,Female,18,2,28172.650448865992,2,0,1,169485.72062851422,0
322,15834500,Johnson,511,Spain,Female,33,8,235135.40254839984,3,0,1,191555.9309818723,1
323,15803250,Williams,550,France,Male,29,7,95698.16408834844,1,0,1,151476.85125316793,1
324,15635732,Brown,803,Spain,Male,38,0,35208.734538997254,1,1,1,123171.97896713982,1
325,15653623,Jones,751,France,Female,38,1,88488.27748093626,1,1,1,159808.35697620417,0
326,15689747,Garcia,811,Germany,Male,42,2,148946.42085644224,3,0,0,30890.11497003252,0
327,15597798,Miller,624,Germany,Female,45,5,136538.65644263945,3,1,0,75456.29891311526,1
328,15707739,Davis,555,France,Female,50,4,167930.4827468889,2,1,0,42592.35652327073,0
329,15690563,Rodriguez,389,Germany,Male,35,10,0.0,1,1,0,92783.07816589621,0
330,15795930,Martinez,622,Germany,Female,32,4,43237.770717109655,1,1,0,35140.396244317235,1
331,15684535,Smith,537,France,Female,47,5,91927.25640103364,1,1,0,163257.32395343296,1
332,15659549,Johnson,704,Spain,Male,22,7,118482.2222536322,1,1,0,160128.9941538066,0
333,15618622,Williams,442,France,Male,46,0,103320.83175592197,2,1,1,73626.55123452592,1
334,15746499,Brown,391,Spain,Female,40,4,164782.65983043262,1,1,1,144616.2766654246,1
335,15691842,Jones,814,France,Female,43,5,47598.259005681124,1,0,1,85078.34126940925,1
336,15747073,Garcia,728,France,Female,42,10,0.0,2,1,1,56977.24645927614,1
337,15850522,Miller,456,France,Female,40,9,0.0,1,0,1,55110.88848698008,1
338,15621310,Davis,677,France,Female,40,10,63994.0622723838,2,0,0,98058.45492678063,1
339,15793598,Rodriguez,414,Germany,Female,27,5,90908.16512035715,2,0,0,2461.045573312742,0
340,15596725,Martinez,714,France,Female,32,8,0.0,1,0,0,142160.7168399598,1
341,15636014,Smith,658,France,Male,56,9,33229.838677583975,1,1,1,77899.6687855909,0
342,15749779,Johnson,833,Germany,Female,45,6,148689.9700321713,1,1,0,27945.614154912346,0
343,15679333,Williams,484,France,Female,49,3,117153.32753614815,1,1,0,126962.16669065446,1
344,15817152,Brown,843,Spain,Female,35,6,76490.53732758226,2,1,1,150794.41425173415,0
345,15568752,Jones,738,Germany,Female,39,6,0.0,1,1,1,23476.116732119463,1
346,15745520,Garcia,373,Germany,Male,44,10,219833.93119981786,2,1,1,20645.46415960507,1
347,15652936,Miller,377,France,Female,51,10,247673.8286341073,4,1,1,77655.66303406013,0
348,15763185,Davis,411,France,Female,37,5,31583.552689786935,1,1,0,129832.6285761171,1
349,15755108,Rodriguez,840,Germany,Female,43,7,249264.55682271032,1,1,1,116174.79427688505,0
350,15777511,Martinez,622,France,Male,46,7,242596.38492268926,1,1,1,194996.9770568382,1
351,15769388,Smith,578,France,Female,48,9,37090.70275521153,3,1,0,87752.42412834248,0
352,15639224,Johnson,369,France,Male,36,5,72811.94371914215,1,0,1,69858.47076853346,1
353,15801876,Williams,352,France,Female,51,10,142749.81630468724,2,0,0,151948.32311007055,1
354,15660177,Brown,770,Spain,Female,24,1,191611.0295169553,4,1,0,191276.06685119934,0
355,15799542,Jones,567,Germany,Male,27,4,80615.35085668167,1,1,1,178507.59848710854,1
356,15844864,Garcia,748,Germany,Male,43,0,0.0,1,1,1,82403.9986982484,1
357,15788567,Miller,656,Germany,Male,43,9,56068.922005843015,1,0,0,126312.25616428371,1
358,15652373,Davis,781,France,Female,36,9,0.0,4,0,1,28597.65181942384,0
359,15639548,Rodriguez,485,France,Male,34,9,0.0,1,1,1,142878.40995935904,1
360,15776407,Martinez,746,Germany,Female,34,10,178903.05212014596,1,0,0,70094.57602337039,0
361,15593952,Smith,781,France,Male,30,8,0.0,1,1,0,44513.85307353834,1
362,15669182,Johnson,352,France,Male,38,3,240442.9169769141,3,0,0,27071.843514725635,1
363,15591646,Williams,542,Germany,Female,23,0,80242.01823016303,1,1,0,51603.95167579095,1
364,15597918,Brown,422,Spain,Male,50,2,0.0,3,1,0,102102.70211512112,1
365,15574009,Jones,764,France,Male,42,9,237546.74290059993,3,1,1,179103.05216086717,1
366,15833794,Garcia,710,Germany,Female,51,1,0.0,1,1,1,52193.34462868025,0
367,15748763,Miller,467,Germany,Male,40,8,2700.733124040705,3,1,0,11224.453055051548,1
368,15786253,Davis,503,France,Male,38,6,0.0,1,1,1,155989.34428012092,1
369,15665936,Rodriguez,558,Germany,Female,40,9,0.0,1,0,1,156175.4140017536,1
370,15640441,Martinez,789,France,Male,32,9,84338.67562421321,2,1,1,13417.036325293455,1
371,15791614,Smith,383,Spain,Female,26,5,168633.8142567608,1,1,0,36556.71939711492,1
372,15844741,Johnson,486,Germany,Male,29,3,105490.8415521463,4,1,0,32013.04149433718,0
373,15742948,Williams,667,Germany,Male,34,10,192741.765065609,2,0,1,92305.53957861075,0
374,15704578,Brown,469,France,Male,30,3,227254.3126074171,2,1,1,49884.55746904096,1
375,15570938,Jones,464,France,Female,52,6,228110.27220201376,3,1,0,149492.71956672557,1
376,15585757,Garcia,362,France,Male,31,7,0.0,1,0,0,123542.53557594742,1
377,15742316,Miller,418,Spain,Female,42,3,0.0,1,1,0,135573.45776739888,0
378,15753329,Davis,774,France,Female,44,6,130616.43713710735,1,1,0,75629.99326918618,1
379,15680249,Rodriguez,682,France,Female,51,2,168647.44223031396,1,1,1,99809.88995773725,1
380,15700116,Martinez,606,France,Male,45,8,8677.535696677813,1,1,1,135791.87035084557,0
381,15595076,Smith,438,France,Male,37,2,177916.36671564681,1,0,1,105482.4954269506,1
382,15706435,Johnson,396,France,Female,56,2,176614.42554410384,2,1,0,15105.723590124986,1
383,15582665,Williams,609,Germany,Male,26,9,0.0,1,1,1,72464.47375504271,1
384,15679130,Brown,577,France,Female,29,1,180478.0742478803,2,1,1,194236.8516380682,1
385,15818465,Jones,796,France,Male,41,2,31041.29542954931,2,1,0,100282.10235260458,0
386,15756411,Garcia,529,Germany,Male,39,7,208733.05599046522,1,0,1,82106.44964862404,0
387,15781840,Miller,359,Spain,Female,47,1,0.0,1,0,0,177879.40344643,1
388,15632916,Davis,633,France,Female,40,0,140471.95974980382,2,1,1,132749.41003498304,0
389,15710057,Rodriguez,726,France,Female,42,4,145635.0155480784,1,1,1,85292.41860106711,0
390,15769562,Martinez,475,Spain,Female,48,7,33114.784351952585,1,1,0,118967.0976189861,1
391,15575136,Smith,483,France,Male,40,5,141719.33961202033,1,1,0,67360.16681987901,0
392,15740851,Johnson,504,Germany,Female,45,1,0.0,1,1,0,160684.1367674926,1
393,15616994,Williams,597,France,Male,31,8,88366.75709722922,1,1,0,143348.54521257686,1
394,15644482,Brown,489,France,Male,32,3,195829.1995534132,2,1,1,43485.74194773481,1
395,15757176,Jones,667,France,Male,47,2,37270.79152997367,1,1,1,61522.019390119916,0
396,15725897,Garcia,785,Spain,Female,40,3,64531.01660965702,4,1,1,571.9693251826424,1
397,15792208,Miller,525,Germany,Male,40,2,98638.85629483932,1,1,0,158204.99665410374,1
398,15805534,Davis,672,France,Male,32,7,0.0,1,1,0,18061.070549477376,0
399,15818078,Rodriguez,523,Spain,Male,34,0,39827.5011374633,4,1,0,114456.79318174261,1
400,15732020,Martinez,830,France,Male,41,0,68512.57233637861,1,1,0,169273.6021450273,0
401,15686873,Smith,423,France,Female,35,8,82985.28365737596,2,1,0,193224.2023479322,1
402,15624802,Johnson,700,Germany,Female,30,6,150539.88483327872,2,0,0,63817.16816106463,1
403,15854491,Williams,492,France,Male,30,8,83669.00540830095,1,1,1,36733.13391732176,1
404,15588750,Brown,804,Germany,Male,32,2,158613.5200465261,1,1,0,197426.90605071938,0
405,15776378,Jones,641,Spain,Male,35,2,0.0,1,1,1,37260.29247818188,0
406,15634086,Garcia,747,Germany,Female,36,1,183499.1183471322,1,0,1,30068.546885559816,1
407,15691832,Miller,461,Germany,Male,54,1,0.0,1,0,0,184964.60643897858,1
408,15762190,Davis,555,France,Female,48,10,27576.69824322806,1,0,0,187231.2928621948,0
409,15588990,Rodriguez,480,France,Female,41,8,0.0,1,1,0,95844.22254921735,1
410,15837668,Martinez,718,France,Male,57,1,177604.17128676613,1,1,0,128063.34087876283,1
411,15756933,Smith,850,France,Female,37,3,0.0,2,1,1,83575.46631945383,1
412,15575241,Johnson,459,France,Male,43,10,5110.174600802514,1,1,1,185440.86492861563,1
413,15582065,Williams,719,France,Male,42,3,169571.98983043394,2,1,0,167064.24159102785,1
414,15593364,Brown,416,Germany,Male,43,8,60565.52413230687,4,0,1,102814.65529732715,1
415,15617692,Jones,731,France,Male,31,2,0.0,1,0,1,89233.46779550545,0
416,15754452,Garcia,435,Germany,Male,35,9,190639.51414578586,1,0,1,137399.9887117915,1
417,15727750,Miller,624,Germany,Female,30,1,111927.89080684728,4,1,1,132925.73178863988,1
418,15660405,Davis,576,Germany,Male,43,2,66123.8746035763,2,1,1,16278.624215324406,0
419,15614816,Rodriguez,809,France,Male,39,8,0.0,2,1,1,55794.69016681534,0
420,15784996,Martinez,787,France,Male,20,4,112830.07057246944,2,1,1,87717.68676399169,1
421,15757663,Smith,674,France,Male,44,4,249743.9947631425,2,1,1,112166.81231636109,1
422,15763160,Johnson,359,France,Female,41,6,81133.55494755953,4,1,1,38304.55569093677,1
423,15714844,Williams,838,France,Female,56,0,152015.15621137508,1,0,0,63991.69576523644,1
424,15756048,Brown,766,Germany,Female,48,9,212549.53718011704,1,1,0,100859.78748022344,1
425,15577639,Jones,746,France,Male,50,4,0.0,2,1,0,180177.50469872274,1
426,15569701,Garcia,733,Spain,Male,27,8,111200.6069921671,2,0,0,77625.34801547082,0
427,15767361,Miller,704,Germany,Male,50,5,0.0,1,1,1,58916.81834018647,1
428,15817193,Davis,784,France,Male,37,7,128754.96861042881,3,1,1,170581.8612904027,0
429,15604005,Rodriguez,637,France,Male,32,9,3207.1077179070817,2,1,0,46347.57168343466,0
430,15648687,Martinez,808,Germany,Female,18,7,11747.70774755321,1,1,0,120860.40439587443,0
431,15717537,Smith,461,France,Female,52,0,71872.20226000721,1,1,1,82737.98884907176,1
432,15674641,Johnson,835,Spain,Female,36,7,105620.59270306035,1,1,1,181393.28880923789,0
433,15831218,Williams,373,France,Male,37,5,0.0,1,1,0,137347.24479775212,1
434,15708934,Brown,640,Germany,Female,42,3,54108.34969546196,1,1,0,177524.6564189264,0
435,15663233,Jones,688,France,Male,57,2,22695.02166130913,1,1,1,132079.161788977,1
436,15666087,Garcia,675,France,Female,36,4,0.0,1,1,1,112413.15948053844,1
437,15593051,Miller,517,Spain,Male,38,4,0.0,1,1,1,83368.15719932181,1
438,15658709,Davis,787,France,Female,48,6,207519.17204979542,2,1,0,122475.469654069,1
439,15591052,Rodriguez,458,France,Male,36,8,132816.78887092366,1,1,1,157419.3633551021,1
440,15654369,Martinez,777,France,Female,30,10,0.0,1,1,0,86262.70473632072,0
441,15680286,Smith,539,France,Male,18,0,237061.65517633126,1,0,0,127706.80742137934,1
442,15773570,Johnson,839,Spain,Female,52,8,194019.929811069,2,1,1,88691.38922898019,0
443,15631654,Williams,704,Spain,Male,41,2,0.0,1,0,1,19257.410621549872,0
444,15848203,Brown,545,Spain,Male,44,5,0.0,2,1,0,112323.10863969216,1
445,15568968,Jones,382,Spain,Female,34,5,0.0,4,0,0,13010.38286207708,1
446,15648446,Garcia,554,France,Female,45,3,129592.30075373405,2,1,1,119432.8527182122,1
447,15722865,Miller,661,France,Male,33,1,11901.163003970261,3,1,1,167854.20057151973,1
448,15577039,Davis,769,Germany,Male,40,4,0.0,1,1,1,31139.13437082997,1
449,15697185,Rodriguez,531,Germany,Female,40,2,239933.2345617153,1,1,0,119255.59166182109,1
450,15573244,Martinez,840,France,Male,50,3,78201.05280664988,1,1,1,11791.051351193952,1
451,15626393,Smith,496,France,Female,45,5,0.0,2,1,0,54239.47021657847,1
452,15785857,Johnson,776,France,Female,32,10,0.0,3,0,1,25179.90466538018,0
453,15789693,Williams,617,Spain,Female,45,6,0.0,1,1,0,4980.282603740215,1
454,15604457,Brown,360,Spain,Male,35,1,213733.05434321007,1,1,1,169094.36082504867,0
455,15584589,Jones,419,France,Male,30,10,193224.52189988055,2,1,0,81995.06693481014,1
456,15732508,Garcia,605,Spain,Male,44,2,241984.55170978518,1,1,1,30278.550934845,1
457,15680053,Miller,745,France,Male,40,6,118560.23051296156,1,1,1,127053.73023062167,0
458,15651700,Davis,568,France,Female,27,4,165726.3178842248,4,1,1,180264.05916994487,1
459,15583656,Rodriguez,646,Germany,Male,33,3,210650.78790573007,1,0,1,100313.71116209165,1
460,15636341,Martinez,758,France,Male,46,3,0.0,1,1,1,165864.18897982722,1
461,15762283,Smith,711,France,Female,42,8,0.0,1,1,1,168533.56367360218,0
462,15785499,Johnson,608,Germany,Female,43,8,173603.5111900627,2,1,0,150073.5507654178,1
463,15627177,Williams,352,Germany,Male,57,9,130763.96768096088,1,0,1,55014.58543207771,1
464,15732981,Brown,433,Germany,Male,48,6,0.0,1,0,1,93563.16300140631,1
465,15716923,Jones,505,France,Female,37,0,0.0,1,0,0,29092.010272771156,1
466,15636881,Garcia,500,France,Female,34,0,188906.2460293425,1,0,1,184062.7524532187,1
467,15740059,Miller,525,Germany,Female,32,2,0.0,1,1,1,131679.51623258315,1
468,15678557,Davis,544,Spain,Female,34,2,0.0,2,1,0,1135.295216112392,0
469,15751842,Rodriguez,775,Germany,Female,23,6,98442.561646971,1,1,1,159964.3537744695,0
470,15676149,Martinez,821,France,Male,26,1,173461.69330298167,2,1,0,2920.613724339483,0
471,15580098,Smith,456,France,Male,45,7,104240.02240361599,1,1,1,122461.41675106683,1
472,15743732,Johnson,773,Germany,Female,54,0,0.0,3,1,0,88007.79971879876,1
473,15684881,Williams,483,Spain,Male,39,10,0.0,2,1,0,41700.89546343238,1
474,15631935,Brown,625,France,Female,31,7,53762.112322274705,1,1,1,150849.06771856037,0
475,15605655,Jones,744,France,Female,18,8,0.0,1,1,1,199723.64744386007,0
476,15744053,Garcia,701,France,Male,56,4,80004.5787429812,1,1,1,140622.4369988118,1
477,15645160,Miller,729,France,Female,25,10,0.0,1,1,0,161522.92820006874,1
478,15760705,Davis,504,France,Female,24,3,0.0,3,1,1,182562.85886659,1
479,15766669,Rodriguez,626,France,Male,36,5,167399.75318735704,1,0,0,88278.26887586873,0
480,15624864,Martinez,585,Germany,Female,38,5,92522.87053385425,1,0,1,127680.89706106507,0
481,15617635,Smith,589,France,Male,39,7,44254.7712245619,1,0,0,106374.99064718181,1
482,15761668,Johnson,719,Germany,Female,30,7,26149.056870200195,4,1,0,63269.230952469305,0
483,15571187,Williams,362,France,Female,43,0,0.0,1,0,0,12870.03185528839,1
484,15705108,Brown,691,Spain,Male,33,8,0.0,1,1,1,171549.7968932499,0
485,15691721,Jones,384,France,Male,34,9,0.0,4,0,1,20438.492919753917,1
486,15668496,Garcia,396,Spain,Female,36,0,26313.326474142974,2,1,0,112523.53577442713,0
487,15785885,Miller,563,Germany,Male,32,2,175373.1202069441,3,0,0,6310.067127149298,1
488,15707903,Davis,761,Germany,Male,26,6,195399.99364356266,1,0,0,107144.70898136529,0
489,15802728,Rodriguez,754,Spain,Male,27,4,0.0,2,0,1,11376.201809750408,0
490,15684025,Martinez,843,France,Female,27,5,130139.5390609134,3,1,0,141578.02019262142,1
491,15763476,Smith,495,Germany,Male,43,7,19390.152498295705,1,1,1,118667.0413570824,1
492,15855037,Johnson,508,Germany,Male,42,3,178462.76676004054,1,0,1,143682.6205809642,1
493,15828907,Williams,793,Germany,Male,36,3,112178.4987733514,1,1,0,113212.83272860525,0
494,15649777,Brown,474,France,Male,36,7,0.0,1,0,0,149072.86785168367,1
495,15655481,Jones,459,Germany,Female,50,2,0.0,1,1,1,73303.5199898928,0
496,15718318,Garcia,386,France,Male,44,5,105563.10598241788,1,1,1,65525.52706323409,1
497,15587390,Miller,626,France,Male,54,3,0.0,2,1,0,98825.02516685223,0
498,15839019,Davis,363,France,Male,33,5,73357.83502300683,2,0,1,100928.37254988954,1
499,15575049,Rodriguez,822,France,Male,27,3,244276.74338344383,2,1,1,67814.25725814233,0
500,15603803,Martinez,696,Germany,Male,48,1,38377.982206844936,1,0,0,99126.37392140192,1
501,15640161,Smith,581,Germany,Male,38,9,0.0,1,0,0,42424.42828497811,0
502,15655631,Johnson,665,Germany,Male,30,10,0.0,1,0,1,130285.55923925398,1
503,15572502,Williams,473,Spain,Male,43,10,146466.86699529318,1,1,1,194352.35268149967,1
504,15668851,Brown,628,Spain,Male,31,2,23164.989561251183,4,1,1,120959.07485665825,0
505,15769040,Jones,828,Spain,Male,45,10,35704.730967429045,1,0,1,94982.83417127957,0
506,15744909,Garcia,460,France,Male,43,7,0.0,2,1,1,180988.41775226005,1
507,15720398,Miller,473,Germany,Female,36,0,208076.19134286285,1,1,0,131764.30514576673,1
508,15779646,Davis,762,Spain,Male,22,10,155325.74778362832,1,0,0,59437.22453830544,1
509,15797616,Rodriguez,780,Spain,Male,29,9,83482.24845032013,1,1,1,124118.12470916321,1
510,15769365,Martinez,379,Spain,Male,54,5,17002.163598738072,2,0,0,149154.38182075374,1
511,15773825,Smith,464,Germany,Male,56,8,46155.83218440164,1,1,1,154200.8470836113,1
512,15567243,Johnson,439,France,Female,64,0,0.0,1,0,1,1591.8287177252346,1
513,15849522,Williams,561,France,Female,43,3,141226.29512711705,1,1,0,153030.74347389577,1
514,15743505,Brown,387,Germany,Female,28,6,65359.42804052347,2,1,0,159849.4564669727,1
515,15747116,Jones,432,France,Female,52,5,0.0,1,0,0,35016.82718402492,0
516,15604782,Garcia,376,Germany,Female,36,5,79243.09313312978,1,1,0,170199.446354543,1
517,15759629,Miller,566,France,Male,32,8,241033.17044272888,2,0,1,142443.84667113738,1
518,15785631,Davis,709,France,Female,42,7,214515.19419209546,1,1,1,123923.91134618648,1
519,15846910,Rodriguez,835,Germany,Male,57,4,20357.94193329224,2,1,0,153843.7154687873,1
520,15780233,Martinez,721,France,Female,37,10,86356.80916170235,1,0,0,50620.11929651464,1
521,15653793,Smith,564,Spain,Female,39,10,188206.64128202625,1,0,0,30859.82512462713,1
522,15854807,Johnson,570,France,Male,23,1,208502.81462204174,1,1,1,13826.53577455643,1
523,15593996,Williams,364,France,Female,40,2,0.0,1,0,1,86504.63410430546,1
524,15579508,Brown,792,Spain,Male,45,9,37544.978091895886,1,1,0,101275.71564588105,0
525,15723205,Jones,608,France,Female,38,2,220557.81925819552,1,1,1,20725.530685784808,1
526,15803768,Garcia,615,Germany,Female,38,3,0.0,2,0,1,79782.17752411874,0
527,15733853,Miller,812,Germany,Male,41,1,202607.96306101407,3,1,1,52209.309770384025,1
528,15732682,Davis,469,France,Female,28,7,142568.4728402761,2,1,1,176935.62330674764,1
529,15786112,Rodriguez,813,Spain,Female,18,7,0.0,2,1,0,114512.99541854676,0
530,15585571,Martinez,750,Spain,Female,37,7,107561.95668284335,1,1,0,34941.3362645648,1
531,15768897,Smith,477,France,Male,36,9,0.0,1,1,1,97036.907374595,0
532,15814384,Johnson,560,France,Female,44,4,8108.330084993731,3,1,1,8284.309909094352,1
533,15800378,Williams,360,France,Male,62,9,0.0,3,1,1,89807.86450887537,1
534,15592491,Brown,525,Spain,Male,51,5,2792.066324703746,1,1,1,180302.68485802627,0
535,15684575,Jones,482,Spain,Male,18,5,0.0,2,1,1,103930.74123203766,1
536,15853134,Garcia,674,Spain,Female,64,6,161287.38918705715,1,1,1,43236.51270417347,0
